date,hls_date,gcc_mean,evi,source_file
8/18/2021,8/18/2021,0.37881,0.761226594,arsmorris1_2021
8/13/2023,8/13/2023,0.41608,0.76114732,arsltarucbec1_2023
7/10/2023,7/10/2023,0.40224,0.760903239,arsltarucbec1_2023
7/21/2022,7/21/2022,0.37233,0.760793805,bouldincorn_2022
8/9/2021,8/9/2021,0.40025,0.760678768,arsmorris3_2021
9/18/2023,9/18/2023,0.39499,0.76034528,arsltarucbec1_2023
7/27/2022,7/27/2022,0.37116,0.760322988,bouldincorn_2022
8/17/2022,8/17/2022,0.39089,0.760279894,arsltarmdcr_2022
9/12/2022,9/12/2022,0.40949,0.760220766,goodwaterbau_2022
7/18/2021,7/18/2021,0.39611,0.760179937,arsltarucbec1_2021
8/23/2021,8/23/2021,0.37966,0.760169685,arsmorris1_2021
8/7/2021,8/7/2021,0.42099,0.759843826,goodwaterbau_2021
8/30/2022,8/30/2022,0.3865,0.759836972,arsltarmdcr_2022
7/20/2022,7/20/2022,0.37324,0.7597754,bouldincorn_2022
7/28/2022,7/28/2022,0.36954,0.759631693,bouldincorn_2022
7/27/2021,7/27/2021,0.40471,0.759623647,arsope3ltar_2021
8/4/2021,8/4/2021,0.39592,0.759498298,arsmorris3_2021
8/10/2021,8/10/2021,0.4033,0.759388328,arsmorris3_2021
8/20/2023,8/20/2023,0.44137,0.759334564,goodwater_2023
8/17/2021,8/17/2021,0.37985,0.759063959,arsmorris1_2021
8/24/2021,8/24/2021,0.4137,0.759023309,goodwaterbau_2021
7/30/2021,7/30/2021,0.39652,0.758674264,arsltarucbec1_2021
7/11/2021,7/11/2021,0.38193,0.758598804,bouldincorn_2021
7/29/2022,7/29/2022,0.37051,0.758524716,bouldincorn_2022
7/12/2021,7/12/2021,0.37974,0.758431077,bouldincorn_2021
7/19/2022,7/19/2022,0.37353,0.75832504,bouldincorn_2022
9/8/2023,9/8/2023,0.4137,0.758032978,goodwater_2023
8/8/2022,8/8/2022,0.40519,0.75800854,ecb4_2022
6/29/2023,6/29/2023,0.37453,0.757897973,arsltarucbec1_2023
7/10/2021,7/10/2021,0.38702,0.757883549,bouldincorn_2021
7/18/2022,7/18/2022,0.37645,0.757462144,bouldincorn_2022
8/16/2022,8/16/2022,0.38773,0.757278621,arsltarmdcr_2022
7/13/2021,7/13/2021,0.37697,0.757181168,bouldincorn_2021
7/30/2022,7/30/2022,0.37061,0.757158458,bouldincorn_2022
8/24/2021,8/24/2021,0.38105,0.756812871,arsmorris1_2021
8/3/2021,8/3/2021,0.40738,0.756784678,arsmorris3_2021
8/5/2022,8/5/2022,0.41883,0.756613731,goodwaterbau_2022
7/14/2021,7/14/2021,0.37405,0.756314278,bouldincorn_2021
7/9/2021,7/9/2021,0.39441,0.75626564,bouldincorn_2021
8/16/2021,8/16/2021,0.37855,0.756094337,arsmorris1_2021
8/11/2021,8/11/2021,0.40062,0.756053388,arsmorris3_2021
8/29/2023,8/29/2023,0.3524,0.755950332,ecb2_2023
7/31/2022,7/31/2022,0.37392,0.755537808,bouldincorn_2022
8/31/2022,8/31/2022,0.38532,0.755464792,arsltarmdcr_2022
7/11/2023,7/11/2023,0.39982,0.755336285,arsltarucbec1_2023
9/7/2022,9/7/2022,0.40861,0.755010426,mead1_2022
8/25/2023,8/25/2023,0.38719,0.75446099,ecb4_2023
7/29/2022,7/29/2022,0.42412,0.75439316,arsbrooks10_2022
7/17/2022,7/17/2022,0.37665,0.754275262,bouldincorn_2022
9/11/2021,9/11/2021,0.38772,0.754129827,arsope3ltar_2021
7/31/2021,7/31/2021,0.39488,0.754038453,arsltarucbec1_2021
7/17/2021,7/17/2021,0.39418,0.754011631,arsltarucbec1_2021
7/21/2022,7/21/2022,0.4228,0.753975391,arsltarucbec1_2022
7/22/2022,7/22/2022,0.41387,0.753874779,arsltarucbec1_2022
7/15/2021,7/15/2021,0.37196,0.753834724,bouldincorn_2021
7/8/2021,7/8/2021,0.39821,0.753732741,bouldincorn_2021
9/26/2023,9/26/2023,0.40918,0.753705621,arsope3ltar_2023
8/1/2022,8/1/2022,0.37062,0.75366199,bouldincorn_2022
8/2/2021,8/2/2021,0.40526,0.753503025,arsmorris3_2021
8/2/2022,8/2/2022,0.3685,0.753389955,bouldincorn_2022
7/20/2022,7/20/2022,0.42188,0.753383279,arsltarucbec1_2022
7/23/2022,7/23/2022,0.4178,0.753086209,arsltarucbec1_2022
8/15/2022,8/15/2022,0.39566,0.753083646,arsltarmdcr_2022
8/25/2021,8/25/2021,0.37869,0.752489865,arsmorris1_2021
8/15/2021,8/15/2021,0.3801,0.752397418,arsmorris1_2021
9/14/2022,9/14/2022,0.39618,0.752098262,ecb4_2022
7/19/2022,7/19/2022,0.42127,0.751935363,arsltarucbec1_2022
8/12/2021,8/12/2021,0.40154,0.751890719,arsmorris3_2021
7/24/2022,7/24/2022,0.4221,0.751885414,arsltarucbec1_2022
9/7/2021,9/7/2021,0.38676,0.751477003,arsltarucbec1_2021
9/6/2021,9/6/2021,0.38955,0.751326859,arsltarucbec1_2021
7/16/2022,7/16/2022,0.38048,0.751231074,bouldincorn_2022
7/7/2021,7/7/2021,0.39691,0.751094222,bouldincorn_2021
9/8/2021,9/8/2021,0.40226,0.750929117,arsltarucbec1_2021
8/9/2023,8/9/2023,0.39931,0.750874877,arsope3ltar_2023
8/3/2022,8/3/2022,0.36806,0.75082916,bouldincorn_2022
7/29/2023,7/29/2023,0.42657,0.750795364,ecb1_2023
8/5/2023,8/5/2023,0.42166,0.750674009,ecb4_2023
7/16/2021,7/16/2021,0.37172,0.750635982,bouldincorn_2021
9/5/2021,9/5/2021,0.4074,0.750522137,arsltarucbec1_2021
9/1/2022,9/1/2022,0.38165,0.750481725,arsltarmdcr_2022
7/25/2022,7/25/2022,0.41986,0.75044626,arsltarucbec1_2022
8/4/2022,8/4/2022,0.42046,0.750260651,goodwaterbau_2022
8/6/2021,8/6/2021,0.41737,0.750054836,goodwaterbau_2021
8/19/2023,8/19/2023,0.42786,0.749682188,goodwater_2023
8/1/2021,8/1/2021,0.40525,0.74967742,arsmorris3_2021
9/9/2021,9/9/2021,0.39662,0.749647856,arsltarucbec1_2021
7/18/2022,7/18/2022,0.43669,0.749493241,arsltarucbec1_2022
7/12/2023,7/12/2023,0.40348,0.749294519,arsltarucbec1_2023
9/4/2021,9/4/2021,0.39092,0.749135733,arsltarucbec1_2021
7/26/2021,7/26/2021,0.40914,0.749029279,arsope3ltar_2021
8/30/2023,8/30/2023,0.38814,0.749001384,ecb2_2023
7/26/2022,7/26/2022,0.41554,0.748937368,arsltarucbec1_2022
8/14/2022,8/14/2022,0.3932,0.748584986,arsltarmdcr_2022
8/4/2022,8/4/2022,0.36825,0.748543024,bouldincorn_2022
8/1/2021,8/1/2021,0.39919,0.748432636,arsltarucbec1_2021
9/13/2022,9/13/2022,0.40997,0.748412788,goodwaterbau_2022
6/28/2023,6/28/2023,0.37815,0.748112619,arsltarucbec1_2023
7/22/2022,7/22/2022,0.41136,0.748103142,mead1_2022
9/4/2023,9/4/2023,0.41021,0.747680783,ecb1_2023
8/25/2021,8/25/2021,0.41239,0.747626245,goodwaterbau_2021
7/15/2022,7/15/2022,0.38336,0.747576952,bouldincorn_2022
7/27/2022,7/27/2022,0.42248,0.747507334,arsltarucbec1_2022
9/10/2021,9/10/2021,0.39312,0.747390628,arsltarucbec1_2021
9/3/2021,9/3/2021,0.39535,0.74722296,arsltarucbec1_2021
8/26/2021,8/26/2021,0.38748,0.747166991,arsmorris1_2021
8/14/2021,8/14/2021,0.37481,0.747004926,arsmorris1_2021
8/13/2021,8/13/2021,0.4,0.746894717,arsmorris3_2021
7/16/2021,7/16/2021,0.38762,0.746837378,arsltarucbec1_2021
7/17/2021,7/17/2021,0.36964,0.746781051,bouldincorn_2021
7/6/2021,7/6/2021,0.39765,0.746734977,bouldincorn_2021
9/19/2023,9/19/2023,0.39747,0.746227205,arsltarucbec1_2023
7/17/2022,7/17/2022,0.43521,0.745952964,arsltarucbec1_2022
9/8/2022,9/8/2022,0.40669,0.745857716,arsbrooks10_2022
8/7/2022,8/7/2022,0.40004,0.745700598,ecb4_2022
9/2/2022,9/2/2022,0.38435,0.745524764,arsltarmdcr_2022
7/31/2021,7/31/2021,0.40648,0.745331109,arsmorris3_2021
8/12/2023,8/12/2023,0.42573,0.745244801,arsltarucbec1_2023
8/5/2022,8/5/2022,0.3674,0.745182633,bouldincorn_2022
9/9/2023,9/9/2023,0.40759,0.745028079,goodwater_2023
9/2/2021,9/2/2021,0.39227,0.744823575,arsltarucbec1_2021
9/11/2021,9/11/2021,0.39163,0.744541347,arsltarucbec1_2021
8/3/2022,8/3/2022,0.42208,0.74448967,goodwaterbau_2022
7/28/2022,7/28/2022,0.41075,0.744262516,arsltarucbec1_2022
7/14/2023,7/14/2023,0.41854,0.74421829,arscolesnorth_2023
7/15/2023,7/15/2023,0.41604,0.743904471,arscolesnorth_2023
8/13/2022,8/13/2022,0.39407,0.743701637,arsltarmdcr_2022
7/13/2023,7/13/2023,0.41415,0.743682623,arscolesnorth_2023
7/14/2022,7/14/2022,0.38746,0.743276417,bouldincorn_2022
7/16/2023,7/16/2023,0.416,0.743130744,arscolesnorth_2023
7/16/2022,7/16/2022,0.43144,0.742980123,arsltarucbec1_2022
7/13/2023,7/13/2023,0.39956,0.742852509,arsltarucbec1_2023
8/2/2021,8/2/2021,0.3996,0.742838144,arsltarucbec1_2021
7/12/2023,7/12/2023,0.42065,0.742446184,arscolesnorth_2023
7/18/2021,7/18/2021,0.36799,0.742408156,bouldincorn_2021
9/12/2021,9/12/2021,0.38919,0.74208945,arsope3ltar_2021
9/8/2022,9/8/2022,0.40689,0.742037296,mead1_2022
9/1/2021,9/1/2021,0.42242,0.74201715,arsltarucbec1_2021
7/17/2023,7/17/2023,0.41345,0.741777599,arscolesnorth_2023
8/13/2021,8/13/2021,0.37612,0.741714418,arsmorris1_2021
7/5/2021,7/5/2021,0.39746,0.741458774,bouldincorn_2021
9/27/2023,9/27/2023,0.39691,0.741453588,arsope3ltar_2023
8/6/2022,8/6/2022,0.367,0.741385341,bouldincorn_2022
7/29/2022,7/29/2022,0.41,0.741214097,arsltarucbec1_2022
8/14/2021,8/14/2021,0.39582,0.741068006,arsmorris3_2021
9/12/2021,9/12/2021,0.39657,0.740901887,arsltarucbec1_2021
8/27/2021,8/27/2021,0.38073,0.740839183,arsmorris1_2021
7/30/2021,7/30/2021,0.39273,0.740828991,arsmorris3_2021
8/5/2021,8/5/2021,0.41385,0.740497708,goodwaterbau_2021
7/11/2023,7/11/2023,0.41527,0.740485311,arscolesnorth_2023
8/31/2023,8/31/2023,0.38068,0.740218818,ecb2_2023
7/18/2023,7/18/2023,0.40715,0.740202069,arscolesnorth_2023
8/18/2023,8/18/2023,0.43294,0.739526153,goodwater_2023
9/3/2022,9/3/2022,0.38632,0.739067554,arsltarmdcr_2022
8/31/2021,8/31/2021,0.41408,0.738882184,arsltarucbec1_2021
7/15/2021,7/15/2021,0.38688,0.738655686,arsltarucbec1_2021
7/30/2022,7/30/2022,0.39224,0.738506973,arsltarucbec1_2022
7/15/2022,7/15/2022,0.4137,0.738167405,arsltarucbec1_2022
7/25/2021,7/25/2021,0.40914,0.738104582,arsope3ltar_2021
7/19/2023,7/19/2023,0.40922,0.737760365,arscolesnorth_2023
7/10/2023,7/10/2023,0.40524,0.737688482,arscolesnorth_2023
7/28/2022,7/28/2022,0.42237,0.737637401,arsbrooks10_2022
8/2/2022,8/2/2022,0.42474,0.73759532,goodwaterbau_2022
7/19/2021,7/19/2021,0.36832,0.737552881,bouldincorn_2021
9/15/2022,9/15/2022,0.39859,0.737213194,ecb4_2022
8/7/2022,8/7/2022,0.3659,0.737196207,bouldincorn_2022
8/12/2022,8/12/2022,0.39989,0.737061381,arsltarmdcr_2022
8/3/2021,8/3/2021,0.39617,0.737001359,arsltarucbec1_2021
6/27/2023,6/27/2023,0.37582,0.736501813,arsltarucbec1_2023
9/13/2021,9/13/2021,0.40594,0.736480474,arsltarucbec1_2021
8/8/2023,8/8/2023,0.39282,0.736412585,arsope3ltar_2023
9/14/2022,9/14/2022,0.4136,0.736352324,goodwaterbau_2022
7/14/2023,7/14/2023,0.40556,0.736091733,arsltarucbec1_2023
8/12/2021,8/12/2021,0.3775,0.735865712,arsmorris1_2021
7/29/2021,7/29/2021,0.39433,0.735579073,arsmorris3_2021
8/26/2021,8/26/2021,0.42031,0.735345304,goodwaterbau_2021
7/4/2021,7/4/2021,0.39561,0.735259354,bouldincorn_2021
8/30/2021,8/30/2021,0.40832,0.735255837,arsltarucbec1_2021
8/26/2023,8/26/2023,0.39785,0.734811306,ecb4_2023
7/20/2023,7/20/2023,0.4075,0.734680295,arscolesnorth_2023
7/21/2022,7/21/2022,0.41011,0.734485328,mead1_2022
7/28/2023,7/28/2023,0.42492,0.734397054,ecb1_2023
7/31/2022,7/31/2022,0.40853,0.734178185,arsltarucbec1_2022
7/9/2023,7/9/2023,0.39892,0.734024346,arscolesnorth_2023
8/15/2021,8/15/2021,0.39895,0.733961701,arsmorris3_2021
8/28/2021,8/28/2021,0.3899,0.733503222,arsmorris1_2021
7/14/2022,7/14/2022,0.42191,0.733230472,arsltarucbec1_2022
8/6/2022,8/6/2022,0.39614,0.732842624,ecb4_2022
8/8/2022,8/8/2022,0.36473,0.732694864,bouldincorn_2022
8/1/2022,8/1/2022,0.40731,0.732429028,arsltarucbec1_2022
9/10/2023,9/10/2023,0.41591,0.73234725,goodwater_2023
7/20/2021,7/20/2021,0.36653,0.732217431,bouldincorn_2021
9/20/2023,9/20/2023,0.3945,0.732048273,arsltarucbec1_2023
9/4/2022,9/4/2022,0.38859,0.731975675,arsltarmdcr_2022
7/21/2023,7/21/2023,0.4045,0.731880009,arscolesnorth_2023
8/11/2022,8/11/2022,0.39308,0.731277764,arsltarmdcr_2022
9/14/2021,9/14/2021,0.40268,0.731269598,arsltarucbec1_2021
8/4/2021,8/4/2021,0.40254,0.731018484,arsltarucbec1_2021
9/5/2023,9/5/2023,0.41449,0.730896771,ecb1_2023
8/4/2023,8/4/2023,0.42043,0.730856121,ecb4_2023
9/9/2022,9/9/2022,0.41396,0.73050189,arsbrooks10_2022
8/29/2021,8/29/2021,0.41745,0.730501711,arsltarucbec1_2021
8/1/2022,8/1/2022,0.42667,0.730213642,goodwaterbau_2022
8/11/2023,8/11/2023,0.41631,0.729887724,arsltarucbec1_2023
7/28/2021,7/28/2021,0.40032,0.729857504,arsmorris3_2021
7/8/2023,7/8/2023,0.40164,0.729516745,arscolesnorth_2023
7/14/2021,7/14/2021,0.38573,0.729473948,arsltarucbec1_2021
8/11/2021,8/11/2021,0.37696,0.729469776,arsmorris1_2021
9/1/2023,9/1/2023,0.38004,0.729413807,ecb2_2023
9/13/2021,9/13/2021,0.39142,0.729402661,arsope3ltar_2021
8/4/2021,8/4/2021,0.42081,0.72911942,goodwaterbau_2021
7/15/2023,7/15/2023,0.40298,0.729105115,arsltarucbec1_2023
8/17/2023,8/17/2023,0.44219,0.728897095,goodwater_2023
9/28/2023,9/28/2023,0.39825,0.728568614,arsope3ltar_2023
9/9/2022,9/9/2022,0.41056,0.728233159,mead1_2022
7/3/2021,7/3/2021,0.39476,0.728138566,bouldincorn_2021
7/22/2023,7/22/2023,0.40305,0.728046119,arscolesnorth_2023
8/2/2022,8/2/2022,0.39925,0.727781653,arsltarucbec1_2022
8/9/2022,8/9/2022,0.36534,0.727759123,bouldincorn_2022
7/24/2021,7/24/2021,0.40407,0.726908684,arsope3ltar_2021
8/16/2021,8/16/2021,0.40061,0.72647965,arsmorris3_2021
7/21/2021,7/21/2021,0.36938,0.726460695,bouldincorn_2021
7/17/2023,7/17/2023,0.41283,0.726332843,arsbrooks10_2023
7/16/2023,7/16/2023,0.41698,0.726325393,arsbrooks10_2023
7/18/2023,7/18/2023,0.40685,0.726154208,arsbrooks10_2023
7/15/2023,7/15/2023,0.41894,0.725936413,arsbrooks10_2023
8/28/2021,8/28/2021,0.41682,0.725755394,arsltarucbec1_2021
7/19/2023,7/19/2023,0.4084,0.725457549,arsbrooks10_2023
7/13/2022,7/13/2022,0.42258,0.725283623,arsltarucbec1_2022
8/29/2021,8/29/2021,0.37971,0.72516489,arsmorris1_2021
8/10/2022,8/10/2022,0.40176,0.725123882,arsltarmdcr_2022
7/14/2023,7/14/2023,0.42739,0.725084186,arsbrooks10_2023
7/27/2023,7/27/2023,0.42942,0.725037694,mead3_2023
8/5/2021,8/5/2021,0.40025,0.724984348,arsltarucbec1_2021
7/28/2023,7/28/2023,0.42437,0.724807262,mead3_2023
7/7/2023,7/7/2023,0.41014,0.724773049,arscolesnorth_2023
7/29/2023,7/29/2023,0.43329,0.724624693,mead3_2023
7/26/2023,7/26/2023,0.42761,0.724589407,mead3_2023
9/15/2021,9/15/2021,0.40584,0.724437416,arsltarucbec1_2021
8/27/2022,8/27/2022,0.38004,0.724414349,arscolesnorth_2022
7/3/2022,7/3/2022,0.41358,0.724356651,arkansascornsoy_2022
9/5/2022,9/5/2022,0.38659,0.724263847,arsltarmdcr_2022
7/4/2022,7/4/2022,0.40527,0.72416383,arkansascornsoy_2022
7/2/2022,7/2/2022,0.41128,0.724141955,arkansascornsoy_2022
8/26/2022,8/26/2022,0.37602,0.72399205,arscolesnorth_2022
8/10/2022,8/10/2022,0.36332,0.723948121,bouldincorn_2022
7/23/2023,7/23/2023,0.40065,0.723899841,arscolesnorth_2023
7/30/2023,7/30/2023,0.42726,0.723826408,mead3_2023
7/25/2023,7/25/2023,0.44043,0.723775268,mead3_2023
7/13/2023,7/13/2023,0.42208,0.723734975,arsbrooks10_2023
8/25/2022,8/25/2022,0.37548,0.72371304,arscolesnorth_2022
7/5/2022,7/5/2022,0.40182,0.723707438,arkansascornsoy_2022
7/27/2021,7/27/2021,0.41024,0.723689318,arsmorris3_2021
7/20/2023,7/20/2023,0.40728,0.723644316,arsbrooks10_2023
7/21/2023,7/21/2023,0.40618,0.723486781,arsbrooks10_2023
8/28/2022,8/28/2022,0.37608,0.723447919,arscolesnorth_2022
9/15/2022,9/15/2022,0.41234,0.723378658,goodwaterbau_2022
7/31/2023,7/31/2023,0.43348,0.723061919,mead3_2023
7/6/2022,7/6/2022,0.40147,0.722936213,arkansascornsoy_2022
8/3/2022,8/3/2022,0.39775,0.722931385,arsltarucbec1_2022
7/1/2022,7/1/2022,0.40535,0.722916484,arkansascornsoy_2022
8/24/2022,8/24/2022,0.38123,0.722697616,arscolesnorth_2022
8/7/2023,8/7/2023,0.40314,0.7226035,arsope3ltar_2023
7/24/2023,7/24/2023,0.42906,0.722590566,mead3_2023
8/10/2021,8/10/2021,0.38002,0.722534478,arsmorris1_2021
6/26/2023,6/26/2023,0.37314,0.722503662,arsltarucbec1_2023
7/31/2022,7/31/2022,0.421,0.722266316,goodwaterbau_2022
7/16/2023,7/16/2023,0.40921,0.722037792,arsltarucbec1_2023
8/1/2023,8/1/2023,0.4397,0.72202611,mead3_2023
6/30/2022,6/30/2022,0.40552,0.721967518,arkansascornsoy_2022
7/22/2023,7/22/2023,0.40771,0.721950531,arsbrooks10_2023
7/12/2023,7/12/2023,0.4354,0.721848786,arsbrooks10_2023
7/7/2022,7/7/2022,0.40246,0.7217592,arkansascornsoy_2022
8/29/2022,8/29/2022,0.37435,0.721709132,arscolesnorth_2022
8/27/2021,8/27/2021,0.41721,0.721708,goodwaterbau_2021
7/15/2023,7/15/2023,0.41392,0.721372783,mead1_2023
7/16/2023,7/16/2023,0.41114,0.721313894,mead1_2023
7/20/2022,7/20/2022,0.41097,0.721249163,mead1_2022
8/27/2021,8/27/2021,0.41389,0.72108686,arsltarucbec1_2021
9/16/2022,9/16/2022,0.40006,0.721055806,ecb4_2022
7/23/2023,7/23/2023,0.42618,0.721030474,mead3_2023
7/14/2023,7/14/2023,0.4255,0.720893443,mead1_2023
8/7/2023,8/7/2023,0.40686,0.720873475,NEON.D06.KONA.DP1.00033_2023
7/17/2023,7/17/2023,0.40952,0.720761299,mead1_2023
8/6/2023,8/6/2023,0.40488,0.720751941,NEON.D06.KONA.DP1.00033_2023
8/2/2023,8/2/2023,0.43284,0.720715404,mead3_2023
6/29/2022,6/29/2022,0.40312,0.720610082,arkansascornsoy_2022
8/8/2023,8/8/2023,0.40533,0.720609665,NEON.D06.KONA.DP1.00033_2023
7/27/2022,7/27/2022,0.42594,0.720529914,arsbrooks10_2022
8/6/2021,8/6/2021,0.3989,0.720433712,arsltarucbec1_2021
7/22/2021,7/22/2021,0.36901,0.720343709,bouldincorn_2021
7/24/2023,7/24/2023,0.36968,0.720332623,arsmorris1_2023
7/23/2023,7/23/2023,0.37092,0.7203089,arsmorris1_2023
7/8/2022,7/8/2022,0.40591,0.720243633,arkansascornsoy_2022
7/23/2023,7/23/2023,0.41072,0.720182478,arsbrooks10_2023
8/23/2022,8/23/2022,0.38092,0.720110774,arscolesnorth_2022
8/28/2022,8/28/2022,0.39949,0.719987452,ecb1_2022
8/29/2022,8/29/2022,0.40731,0.719980478,ecb1_2022
7/13/2023,7/13/2023,0.42387,0.719865799,mead1_2023
7/25/2023,7/25/2023,0.36766,0.719824612,arsmorris1_2023
8/30/2022,8/30/2022,0.39654,0.719820023,ecb1_2022
7/22/2023,7/22/2023,0.37383,0.719710588,arsmorris1_2023
8/27/2022,8/27/2022,0.39684,0.719686985,ecb1_2022
8/9/2022,8/9/2022,0.39658,0.71967113,arsltarmdcr_2022
8/9/2023,8/9/2023,0.40789,0.719407439,NEON.D06.KONA.DP1.00033_2023
7/11/2023,7/11/2023,0.43143,0.719406128,arsbrooks10_2023
7/18/2023,7/18/2023,0.40057,0.719366312,mead1_2023
7/13/2021,7/13/2021,0.39193,0.71930325,arsltarucbec1_2021
7/2/2021,7/2/2021,0.39483,0.71930176,bouldincorn_2021
8/3/2021,8/3/2021,0.41809,0.71929431,goodwaterbau_2021
8/5/2023,8/5/2023,0.40748,0.719207883,NEON.D06.KONA.DP1.00033_2023
8/30/2022,8/30/2022,0.37578,0.719165623,arscolesnorth_2022
8/26/2022,8/26/2022,0.40429,0.719161868,ecb1_2022
8/5/2022,8/5/2022,0.40124,0.719138145,ecb4_2022
8/3/2023,8/3/2023,0.43567,0.719110191,mead3_2023
7/6/2023,7/6/2023,0.40108,0.719052672,arscolesnorth_2023
8/31/2022,8/31/2022,0.39407,0.718912125,ecb1_2022
6/28/2022,6/28/2022,0.40925,0.718884766,arkansascornsoy_2022
7/26/2023,7/26/2023,0.37156,0.718741298,arsmorris1_2023
7/24/2023,7/24/2023,0.39781,0.718632877,arscolesnorth_2023
7/22/2023,7/22/2023,0.42934,0.718598843,mead3_2023
7/21/2023,7/21/2023,0.37457,0.718501925,arsmorris1_2023
8/25/2022,8/25/2022,0.40537,0.718496323,ecb1_2022
9/16/2021,9/16/2021,0.41031,0.718439758,arsltarucbec1_2021
8/11/2022,8/11/2022,0.36252,0.718406618,bouldincorn_2022
7/24/2023,7/24/2023,0.40665,0.71821481,arsbrooks10_2023
7/12/2023,7/12/2023,0.43098,0.718193769,mead1_2023
8/17/2021,8/17/2021,0.4046,0.718162239,arsmorris3_2021
7/9/2022,7/9/2022,0.40098,0.717888713,arkansascornsoy_2022
8/4/2022,8/4/2022,0.40858,0.717873335,arsltarucbec1_2022
7/20/2023,7/20/2023,0.37655,0.71779865,arsmorris1_2023
7/19/2023,7/19/2023,0.40734,0.71777457,mead1_2023
9/21/2023,9/21/2023,0.39143,0.717681527,arsltarucbec1_2023
8/22/2022,8/22/2022,0.37751,0.71756959,arscolesnorth_2022
9/1/2022,9/1/2022,0.39563,0.717492223,ecb1_2022
8/24/2022,8/24/2022,0.39642,0.717462003,ecb1_2022
7/27/2023,7/27/2023,0.42682,0.717417777,ecb1_2023
8/10/2023,8/10/2023,0.40239,0.717403471,NEON.D06.KONA.DP1.00033_2023
8/4/2023,8/4/2023,0.42874,0.71730566,mead3_2023
7/25/2023,7/25/2023,0.40537,0.717232823,arsbrooks10_2023
7/27/2023,7/27/2023,0.37118,0.717193067,arsmorris1_2023
7/26/2021,7/26/2021,0.40576,0.717097282,arsmorris3_2021
8/26/2021,8/26/2021,0.40238,0.716923892,arsltarucbec1_2021
8/4/2023,8/4/2023,0.40849,0.716794789,NEON.D06.KONA.DP1.00033_2023
6/27/2022,6/27/2022,0.40442,0.716699779,arkansascornsoy_2022
7/23/2022,7/23/2022,0.41542,0.716647267,arsope3ltar_2022
8/23/2022,8/23/2022,0.39696,0.71660763,ecb1_2022
9/2/2023,9/2/2023,0.37847,0.716580331,ecb2_2023
7/20/2023,7/20/2023,0.39984,0.716543913,mead1_2023
9/11/2023,9/11/2023,0.41457,0.716317415,goodwater_2023
7/21/2023,7/21/2023,0.42741,0.716309011,mead3_2023
7/10/2023,7/10/2023,0.42577,0.716290057,arsbrooks10_2023
9/14/2021,9/14/2021,0.39382,0.716149151,arsope3ltar_2021
8/30/2021,8/30/2021,0.37796,0.716117799,arsmorris1_2021
7/11/2023,7/11/2023,0.43432,0.716059148,mead1_2023
9/6/2022,9/6/2022,0.38881,0.715952218,arsltarmdcr_2022
7/12/2022,7/12/2022,0.43275,0.715875387,arsltarucbec1_2022
8/22/2022,8/22/2022,0.40045,0.715796709,ecb1_2022
8/31/2022,8/31/2022,0.37493,0.715789318,arscolesnorth_2022
8/10/2023,8/10/2023,0.42515,0.715608299,arsltarucbec1_2023
7/10/2022,7/10/2022,0.39919,0.715563655,arkansascornsoy_2022
7/23/2021,7/23/2021,0.40431,0.715481222,arsope3ltar_2021
9/2/2022,9/2/2022,0.40075,0.715430975,ecb1_2022
8/7/2021,8/7/2021,0.40448,0.715420961,arsltarucbec1_2021
8/9/2021,8/9/2021,0.38125,0.715360582,arsmorris1_2021
8/5/2023,8/5/2023,0.41843,0.715320051,mead3_2023
7/19/2023,7/19/2023,0.37643,0.715236425,arsmorris1_2023
7/28/2023,7/28/2023,0.37053,0.715190768,arsmorris1_2023
7/26/2023,7/26/2023,0.40817,0.715102315,arsbrooks10_2023
8/21/2022,8/21/2022,0.40332,0.715053022,ecb1_2022
7/25/2023,7/25/2023,0.39739,0.714877844,arscolesnorth_2023
7/17/2023,7/17/2023,0.40843,0.714871287,arsltarucbec1_2023
8/21/2022,8/21/2022,0.3731,0.714702249,arscolesnorth_2022
8/11/2023,8/11/2023,0.40252,0.71464473,NEON.D06.KONA.DP1.00033_2023
9/29/2023,9/29/2023,0.40184,0.714530826,arsope3ltar_2023
9/10/2022,9/10/2022,0.40963,0.714503467,arsbrooks10_2022
8/20/2022,8/20/2022,0.40218,0.714385509,ecb1_2022
7/21/2023,7/21/2023,0.39669,0.714262426,mead1_2023
8/8/2022,8/8/2022,0.39399,0.714057565,arsltarmdcr_2022
6/26/2022,6/26/2022,0.40757,0.714033723,arkansascornsoy_2022
7/30/2022,7/30/2022,0.42138,0.71373117,goodwaterbau_2022
7/23/2021,7/23/2021,0.36902,0.713681936,bouldincorn_2021
9/10/2022,9/10/2022,0.40901,0.713667572,mead1_2022
9/6/2023,9/6/2023,0.4173,0.713637829,ecb1_2023
8/3/2023,8/3/2023,0.40669,0.713598609,NEON.D06.KONA.DP1.00033_2023
7/20/2023,7/20/2023,0.43195,0.713581562,mead3_2023
8/24/2022,8/24/2022,0.36968,0.713398993,ecb2_2022
8/23/2022,8/23/2022,0.37127,0.713364244,ecb2_2022
8/1/2022,8/1/2022,0.3855,0.713322699,arsmorris3_2022
7/10/2023,7/10/2023,0.42636,0.713216007,mead1_2023
8/6/2023,8/6/2023,0.43349,0.713167548,mead3_2023
7/31/2022,7/31/2022,0.39019,0.712948501,arsmorris3_2022
7/27/2023,7/27/2023,0.41267,0.712924421,arsbrooks10_2023
