date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag,evi
5/26/2023,2023,146,26,goodwaterbau_2023_05_26_115305.jpg,108.72842,111.28731,68.03253,0.38635,0.37747,100.65346,7.17032,106.47069,4.76856,64.31172,6.22049,0.39251,0.0078,0.39244,0.39756,0.40303,0.37072,0.01514,0.37286,0.37696,0.37854,71.74638,NA,0,0,0,0,0.39329,0.39314,0.39819,0.40192,0.37408,0.3763,0.37986,0.38137,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.550164948
5/27/2023,2023,147,26,goodwaterbau_2023_05_27_115306.jpg,100.55996,104.95508,60.68239,0.39428,0.37776,99.90752,5.64877,106.30798,4.6133,61.48301,4.32454,0.39729,0.00639,0.39694,0.4021,0.40604,0.37314,0.00728,0.37455,0.37624,0.37751,71.91014,NA,0,0,0,0,0.39757,0.39734,0.40261,0.40627,0.36967,0.37217,0.37589,0.37759,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.574436298
5/28/2023,2023,148,26,goodwaterbau_2023_05_28_115305.jpg,100.58579,106.15414,61.86009,0.39521,0.37448,98.48695,5.47145,106.9181,4.06221,61.90823,4.25428,0.40016,0.00771,0.39941,0.40741,0.41058,0.36831,0.00811,0.36955,0.37272,0.37381,72.06636,NA,0,0,0,0,0.40183,0.40153,0.40696,0.41052,0.36541,0.36814,0.37201,0.37397,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.598381223
5/29/2023,2023,149,26,goodwaterbau_2023_05_29_115305.jpg,100.58932,108.02197,61.36972,0.40011,0.37258,94.25509,4.92716,105.35178,3.25284,60.71036,4.10146,0.40479,0.00569,0.40536,0.40872,0.41156,0.36201,0.01239,0.36556,0.37055,0.37188,72.21657,NA,0,0,0,0,0.40567,0.40538,0.41087,0.41431,0.36213,0.36492,0.36893,0.37113,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.621787514
5/30/2023,2023,150,26,goodwaterbau_2023_05_30_115306.jpg,87.65741,96.79291,53.13805,0.4074,0.36895,91.52223,3.77855,103.40166,3.37147,57.72047,4.65173,0.4094,0.00783,0.409,0.41661,0.41954,0.36231,0.00924,0.36245,0.36669,0.36839,72.36076,NA,0,0,0,0,0.40922,0.40903,0.41445,0.41769,0.3599,0.36258,0.36675,0.36924,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.644445581
5/31/2023,2023,151,26,goodwaterbau_2023_05_31_115305.jpg,97.5497,107.97898,60.57971,0.40577,0.36658,87.56384,4.1511,102.28689,3.13058,56.90414,4.66942,0.41458,0.00412,0.41521,0.41678,0.41931,0.35492,0.01331,0.35847,0.36109,0.36564,72.49719,NA,0,0,0,0,0.4127,0.41268,0.4179,0.42087,0.35824,0.36071,0.36508,0.36794,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.666329629
6/1/2023,2023,152,26,goodwaterbau_2023_06_01_115306.jpg,89.32792,99.71751,54.03064,0.41023,0.36749,85.60128,6.36433,102.13553,2.74966,58.04328,5.66664,0.41563,0.00644,0.41464,0.42045,0.42543,0.34814,0.02158,0.35544,0.36216,0.36569,72.62808,NA,0,0,0,0,0.4159,0.41609,0.42105,0.42373,0.35703,0.35925,0.36383,0.36707,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.687475792
6/2/2023,2023,153,26,goodwaterbau_2023_06_02_115305.jpg,87.0975,98.67889,52.25871,0.41456,0.3659,84.8514,3.97686,100.45815,2.91844,54.75782,4.88647,0.41853,0.00647,0.41631,0.42506,0.42746,0.35352,0.01422,0.35532,0.36107,0.36711,72.75108,NA,0,0,0,0,0.41864,0.41901,0.42371,0.42613,0.35618,0.35815,0.36288,0.36647,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.707911171
6/3/2023,2023,154,26,goodwaterbau_2023_06_03_115306.jpg,79.16912,92.07285,47.6515,0.42063,0.36168,83.16426,4.60247,97.35301,5.02289,51.38692,3.6156,0.41982,0.00663,0.42067,0.42544,0.4271,0.3586,0.00724,0.35735,0.35987,0.36255,72.86852,NA,0,0,0,0,0.42087,0.42143,0.42579,0.42796,0.35609,0.35771,0.36256,0.36644,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.727726244
6/4/2023,2023,155,26,goodwaterbau_2023_06_04_115305.jpg,77.38396,92.43004,44.81106,0.43066,0.36055,81.84074,4.90683,98.71736,4.2468,51.66555,5.20428,0.42524,0.00534,0.4269,0.42875,0.43039,0.35252,0.01456,0.35591,0.35936,0.36239,72.97796,NA,0,0,0,0,0.42272,0.42352,0.4274,0.42931,0.35679,0.35794,0.36287,0.367,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.746942006
6/5/2023,2023,156,26,goodwaterbau_2023_06_05_115305.jpg,74.91433,88.39025,39.92152,0.43494,0.36863,84.25273,5.30091,96.86072,4.45744,46.74708,4.15936,0.4254,0.00742,0.42856,0.42992,0.43156,0.36976,0.00945,0.36738,0.37629,0.37947,73.08117,NA,0,0,0,0,0.42423,0.42525,0.42869,0.43038,0.35762,0.3583,0.36327,0.3676,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.765529687
6/6/2023,2023,157,26,goodwaterbau_2023_06_06_115305.jpg,83.5149,98.72839,50.15605,0.42482,0.35936,84.23598,4.66191,98.12078,3.24813,50.23702,3.20295,0.422,0.00786,0.42452,0.42821,0.42932,0.36202,0.00984,0.36066,0.36299,0.36697,73.17753,NA,0,0,0,0,0.42544,0.42661,0.42981,0.43135,0.35793,0.35825,0.3632,0.36769,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.78343009
6/7/2023,2023,158,26,goodwaterbau_2023_06_07_115306.jpg,77.51581,92.27503,42.46066,0.43474,0.36521,80.78169,3.67518,97.53041,2.53247,49.46426,4.56176,0.42832,0.00513,0.42884,0.43218,0.43305,0.35475,0.01318,0.3561,0.36265,0.36804,73.26766,NA,0,0,0,0,0.42621,0.42739,0.43066,0.4322,0.35749,0.35761,0.36244,0.36702,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.800622339
6/8/2023,2023,159,26,goodwaterbau_2023_06_08_115306.jpg,81.66338,97.51316,47.26642,0.43063,0.36064,84.27625,4.38644,100.67831,2.43929,51.64213,4.82092,0.42572,0.00619,0.42531,0.43029,0.43168,0.35623,0.01353,0.35614,0.36044,0.36936,73.35022,NA,0,0,0,0,0.42652,0.4276,0.43114,0.43277,0.35672,0.35675,0.36137,0.36598,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.817117174
6/9/2023,2023,160,26,goodwaterbau_2023_06_09_115305.jpg,77.47925,93.01595,44.12673,0.43339,0.361,83.8408,4.42346,98.94516,3.6993,49.38904,3.65618,0.42635,0.00532,0.42733,0.42961,0.43196,0.36111,0.00884,0.3602,0.36326,0.3681,73.42517,NA,0,0,0,0,0.42658,0.42754,0.43138,0.43314,0.356,0.35596,0.36036,0.36503,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.832863589
6/10/2023,2023,161,26,goodwaterbau_2023_06_10_115305.jpg,88.25718,104.73333,55.4695,0.42153,0.35522,86.17515,3.61016,102.76826,2.57569,53.85623,2.64659,0.42332,0.00403,0.42407,0.4255,0.42746,0.35486,0.00854,0.35656,0.36274,0.36441,73.49447,NA,0,0,0,0,0.42658,0.42746,0.43151,0.43338,0.35572,0.35554,0.35975,0.36461,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.847757775
6/11/2023,2023,162,26,goodwaterbau_2023_06_11_115305.jpg,85.25306,104.8778,55.52411,0.42693,0.34704,80.35366,3.843,102.52608,2.15234,53.78873,4.34471,0.43344,0.00916,0.43429,0.43889,0.44188,0.33948,0.0108,0.34248,0.3465,0.34955,73.57267,NA,0,0,0,0,0.42635,0.42721,0.43135,0.43331,0.35615,0.35569,0.3597,0.3649,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.861701068
6/12/2023,2023,163,26,goodwaterbau_2023_06_12_115306.jpg,83.21344,101.61059,49.45066,0.43372,0.3552,87.56133,6.16956,104.805,4.55123,52.39537,5.09244,0.4287,0.01001,0.43002,0.43606,0.4369,0.35759,0.00555,0.3552,0.35809,0.36402,73.64427,NA,0,0,0,0,0.42575,0.42662,0.43083,0.43289,0.35702,0.35619,0.35997,0.36557,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.8746367
6/13/2023,2023,164,26,goodwaterbau_2023_06_13_115306.jpg,91.41337,108.21846,57.6135,0.42068,0.35535,91.5519,5.26038,107.11217,3.70917,56.44872,5.19704,0.42025,0.009,0.42042,0.42788,0.43119,0.35883,0.00834,0.35582,0.35976,0.36662,73.70924,NA,0,0,0,0,0.42511,0.42603,0.43026,0.43242,0.35787,0.35669,0.36028,0.36627,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.886509624
6/14/2023,2023,165,26,goodwaterbau_2023_06_14_115306.jpg,82.06298,98.57324,47.59019,0.43191,0.35957,93.22989,5.36465,108.99105,3.86036,56.64309,4.20757,0.42128,0.00704,0.42299,0.42694,0.42889,0.36005,0.00848,0.35915,0.36127,0.36659,73.76752,NA,0,0,0,0,0.42474,0.42578,0.42995,0.43218,0.35824,0.35685,0.36037,0.36666,0.00198,0.00206,0.00222,0.00255,0.01062,0.01097,0.0111,0.01138,NA,0.897261113
6/15/2023,2023,166,26,goodwaterbau_2023_06_15_115305.jpg,86.51608,102.69227,49.68619,0.42986,0.36215,92.83069,4.83635,107.44073,3.33612,53.01685,2.23492,0.42433,0.00597,0.4249,0.42907,0.43039,0.36635,0.00742,0.36398,0.36795,0.37623,73.81906,NA,0,0,0,0,0.42459,0.42588,0.42975,0.43198,0.35817,0.35675,0.36034,0.3669,0.0019,0.00198,0.00213,0.00245,0.0102,0.01053,0.01066,0.01093,NA,0.906793577
6/16/2023,2023,167,26,goodwaterbau_2023_06_16_115305.jpg,86.52309,102.79854,49.11796,0.43113,0.36287,89.65644,5.72947,105.00496,4.09854,50.60729,3.35438,0.42842,0.0068,0.43032,0.43268,0.43607,0.36536,0.0067,0.36276,0.36521,0.37118,73.86382,NA,0,0,0,0,0.42447,0.42611,0.42946,0.43163,0.35796,0.35664,0.36038,0.36723,0.00183,0.0019,0.00206,0.00236,0.00982,0.01014,0.01026,0.01052,NA,0.915026028
